ts,value
2025-12-14 02:28:12.247566063,
2025-12-14 02:30:12.413073713,
2025-12-14 02:32:12.578581363,
2025-12-14 02:34:12.744089012,
2025-12-14 02:36:12.909596662,
2025-12-14 02:38:13.075104311,
2025-12-14 02:40:13.240611961,
2025-12-14 02:42:13.406119610,
2025-12-14 02:44:13.571627260,
2025-12-14 02:46:13.737134909,
2025-12-14 02:48:13.902642559,
2025-12-14 02:50:14.068150208,
2025-12-14 02:52:14.233657858,
2025-12-14 02:54:14.399165507,
2025-12-14 02:56:14.564673157,
2025-12-14 02:58:14.730180806,
2025-12-14 03:00:14.895688456,
2025-12-14 03:02:15.061196105,
2025-12-14 03:04:15.226703755,
2025-12-14 03:06:15.392211404,
2025-12-14 03:08:15.557719054,
2025-12-14 03:10:15.723226703,
2025-12-14 03:12:15.888734353,
2025-12-14 03:14:16.054242002,
2025-12-14 03:16:16.219749652,
2025-12-14 03:18:16.385257301,
2025-12-14 03:20:16.550764951,
2025-12-14 03:22:16.716272600,
2025-12-14 03:24:16.881780250,
2025-12-14 03:26:17.047287899,
2025-12-14 03:28:17.212795549,
2025-12-14 03:30:17.378303198,
2025-12-14 03:32:17.543810848,
2025-12-14 03:34:17.709318497,
2025-12-14 03:36:17.874826147,
2025-12-14 03:38:18.040333796,
2025-12-14 03:40:18.205841446,
2025-12-14 03:42:18.371349095,
2025-12-14 03:44:18.536856745,
2025-12-14 03:46:18.702364394,
2025-12-14 03:48:18.867872044,
2025-12-14 03:50:19.033379694,
2025-12-14 03:52:19.198887343,
2025-12-14 03:54:19.364394993,
2025-12-14 03:56:19.529902642,
2025-12-14 03:58:19.695410292,
2025-12-14 04:00:19.860917941,
2025-12-14 04:02:20.026425591,
2025-12-14 04:04:20.191933240,
2025-12-14 04:06:20.357440890,
2025-12-14 04:08:20.522948539,
2025-12-14 04:10:20.688456189,
2025-12-14 04:12:20.853963838,
2025-12-14 04:14:21.019471488,
2025-12-14 04:16:21.184979137,
2025-12-14 04:18:21.350486787,
2025-12-14 04:20:21.515994436,
2025-12-14 04:22:21.681502086,
2025-12-14 04:24:21.847009735,
2025-12-14 04:26:22.012517385,
2025-12-14 04:28:22.178025034,
2025-12-14 04:30:22.343532684,
2025-12-14 04:32:22.509040333,
2025-12-14 04:34:22.674547983,
2025-12-14 04:36:22.840055632,
2025-12-14 04:38:23.005563282,
2025-12-14 04:40:23.171070931,
2025-12-14 04:42:23.336578581,
2025-12-14 04:44:23.502086230,
2025-12-14 04:46:23.667593880,
2025-12-14 04:48:23.833101529,
2025-12-14 04:50:23.998609179,
2025-12-14 04:52:24.164116828,
2025-12-14 04:54:24.329624478,
2025-12-14 04:56:24.495132127,
2025-12-14 04:58:24.660639777,
2025-12-14 05:00:24.826147426,
2025-12-14 05:02:24.991655076,
2025-12-14 05:04:25.157162726,
2025-12-14 05:06:25.322670375,
2025-12-14 05:08:25.488178025,
2025-12-14 05:10:25.653685674,
2025-12-14 05:12:25.819193324,
2025-12-14 05:14:25.984700973,
2025-12-14 05:16:26.150208623,
2025-12-14 05:18:26.315716272,
2025-12-14 05:20:26.481223922,
2025-12-14 05:22:26.646731571,
2025-12-14 05:24:26.812239221,
2025-12-14 05:26:26.977746870,
2025-12-14 05:28:27.143254520,
2025-12-14 05:30:27.308762169,
2025-12-14 05:32:27.474269819,
2025-12-14 05:34:27.639777468,
2025-12-14 05:36:27.805285118,
2025-12-14 05:38:27.970792767,
2025-12-14 05:40:28.136300417,
2025-12-14 05:42:28.301808066,
2025-12-14 05:44:28.467315716,
2025-12-14 05:46:28.632823365,
2025-12-14 05:48:28.798331015,
2025-12-14 05:50:28.963838664,
2025-12-14 05:52:29.129346314,
2025-12-14 05:54:29.294853963,
2025-12-14 05:56:29.460361613,
2025-12-14 05:58:29.625869262,
2025-12-14 06:00:29.791376912,
2025-12-14 06:02:29.956884561,
2025-12-14 06:04:30.122392211,
2025-12-14 06:06:30.287899860,
2025-12-14 06:08:30.453407510,
2025-12-14 06:10:30.618915159,
2025-12-14 06:12:30.784422809,
2025-12-14 06:14:30.949930458,
2025-12-14 06:16:31.115438108,
2025-12-14 06:18:31.280945757,
2025-12-14 06:20:31.446453407,
2025-12-14 06:22:31.611961057,
2025-12-14 06:24:31.777468706,
2025-12-14 06:26:31.942976356,
2025-12-14 06:28:32.108484005,
2025-12-14 06:30:32.273991655,
2025-12-14 06:32:32.439499304,
2025-12-14 06:34:32.605006954,
2025-12-14 06:36:32.770514603,
2025-12-14 06:38:32.936022253,
2025-12-14 06:40:33.101529902,
2025-12-14 06:42:33.267037552,
2025-12-14 06:44:33.432545201,
2025-12-14 06:46:33.598052851,
2025-12-14 06:48:33.763560500,
2025-12-14 06:50:33.929068150,
2025-12-14 06:52:34.094575799,
2025-12-14 06:54:34.260083449,
2025-12-14 06:56:34.425591098,
2025-12-14 06:58:34.591098748,
2025-12-14 07:00:34.756606397,
2025-12-14 07:02:34.922114047,
2025-12-14 07:04:35.087621696,
2025-12-14 07:06:35.253129346,
2025-12-14 07:08:35.418636995,
2025-12-14 07:10:35.584144645,
2025-12-14 07:12:35.749652294,
2025-12-14 07:14:35.915159944,
2025-12-14 07:16:36.080667593,
2025-12-14 07:18:36.246175243,
2025-12-14 07:20:36.411682892,
2025-12-14 07:22:36.577190542,
2025-12-14 07:24:36.742698191,
2025-12-14 07:26:36.908205841,
2025-12-14 07:28:37.073713490,
2025-12-14 07:30:37.239221140,
2025-12-14 07:32:37.404728789,
2025-12-14 07:34:37.570236439,
2025-12-14 07:36:37.735744089,
2025-12-14 07:38:37.901251738,
2025-12-14 07:40:38.066759388,
2025-12-14 07:42:38.232267037,
2025-12-14 07:44:38.397774687,
2025-12-14 07:46:38.563282336,
2025-12-14 07:48:38.728789986,
2025-12-14 07:50:38.894297635,
2025-12-14 07:52:39.059805285,
2025-12-14 07:54:39.225312934,
2025-12-14 07:56:39.390820584,
2025-12-14 07:58:39.556328233,
2025-12-14 08:00:39.721835883,
2025-12-14 08:02:39.887343532,
2025-12-14 08:04:40.052851182,
2025-12-14 08:06:40.218358831,
2025-12-14 08:08:40.383866481,
2025-12-14 08:10:40.549374130,
2025-12-14 08:12:40.714881780,
2025-12-14 08:14:40.880389429,
2025-12-14 08:16:41.045897079,
2025-12-14 08:18:41.211404728,
2025-12-14 08:20:41.376912378,
2025-12-14 08:22:41.542420027,
2025-12-14 08:24:41.707927677,
2025-12-14 08:26:41.873435326,
2025-12-14 08:28:42.038942976,
2025-12-14 08:30:42.204450625,
2025-12-14 08:32:42.369958275,
2025-12-14 08:34:42.535465924,
2025-12-14 08:36:42.700973574,
2025-12-14 08:38:42.866481223,
2025-12-14 08:40:43.031988873,
2025-12-14 08:42:43.197496522,
2025-12-14 08:44:43.363004172,
2025-12-14 08:46:43.528511821,
2025-12-14 08:48:43.694019471,
2025-12-14 08:50:43.859527121,
2025-12-14 08:52:44.025034770,
2025-12-14 08:54:44.190542420,
2025-12-14 08:56:44.356050069,
2025-12-14 08:58:44.521557719,
2025-12-14 09:00:44.687065368,
2025-12-14 09:02:44.852573018,
2025-12-14 09:04:45.018080667,
2025-12-14 09:06:45.183588317,
2025-12-14 09:08:45.349095966,
2025-12-14 09:10:45.514603616,
2025-12-14 09:12:45.680111265,
2025-12-14 09:14:45.845618915,
2025-12-14 09:16:46.011126564,
2025-12-14 09:18:46.176634214,
2025-12-14 09:20:46.342141863,
2025-12-14 09:22:46.507649513,
2025-12-14 09:24:46.673157162,
2025-12-14 09:26:46.838664812,
2025-12-14 09:28:47.004172461,
2025-12-14 09:30:47.169680111,
2025-12-14 09:32:47.335187760,
2025-12-14 09:34:47.500695410,
2025-12-14 09:36:47.666203059,
2025-12-14 09:38:47.831710709,
2025-12-14 09:40:47.997218358,
2025-12-14 09:42:48.162726008,
2025-12-14 09:44:48.328233657,
2025-12-14 09:46:48.493741307,
2025-12-14 09:48:48.659248956,
2025-12-14 09:50:48.824756606,
2025-12-14 09:52:48.990264255,
2025-12-14 09:54:49.155771905,
2025-12-14 09:56:49.321279554,
2025-12-14 09:58:49.486787204,
2025-12-14 10:00:49.652294853,
2025-12-14 10:02:49.817802503,
2025-12-14 10:04:49.983310152,
2025-12-14 10:06:50.148817802,
2025-12-14 10:08:50.314325452,
2025-12-14 10:10:50.479833101,
2025-12-14 10:12:50.645340751,
2025-12-14 10:14:50.810848400,
2025-12-14 10:16:50.976356050,
2025-12-14 10:18:51.141863699,
2025-12-14 10:20:51.307371349,
2025-12-14 10:22:51.472878998,
2025-12-14 10:24:51.638386648,
2025-12-14 10:26:51.803894297,
2025-12-14 10:28:51.969401947,
2025-12-14 10:30:52.134909596,
2025-12-14 10:32:52.300417246,
2025-12-14 10:34:52.465924895,
2025-12-14 10:36:52.631432545,
2025-12-14 10:38:52.796940194,
2025-12-14 10:40:52.962447844,
2025-12-14 10:42:53.127955493,
2025-12-14 10:44:53.293463143,
2025-12-14 10:46:53.458970792,
2025-12-14 10:48:53.624478442,
2025-12-14 10:50:53.789986091,
2025-12-14 10:52:53.955493741,
2025-12-14 10:54:54.121001390,
2025-12-14 10:56:54.286509040,
2025-12-14 10:58:54.452016689,
2025-12-14 11:00:54.617524339,
2025-12-14 11:02:54.783031988,
2025-12-14 11:04:54.948539638,
2025-12-14 11:06:55.114047287,
2025-12-14 11:08:55.279554937,
2025-12-14 11:10:55.445062586,
2025-12-14 11:12:55.610570236,
2025-12-14 11:14:55.776077885,
2025-12-14 11:16:55.941585535,
2025-12-14 11:18:56.107093184,
2025-12-14 11:20:56.272600834,
2025-12-14 11:22:56.438108484,
2025-12-14 11:24:56.603616133,
2025-12-14 11:26:56.769123783,
2025-12-14 11:28:56.934631432,
2025-12-14 11:30:57.100139082,
2025-12-14 11:32:57.265646731,
2025-12-14 11:34:57.431154381,
2025-12-14 11:36:57.596662030,
2025-12-14 11:38:57.762169680,
2025-12-14 11:40:57.927677329,
2025-12-14 11:42:58.093184979,
2025-12-14 11:44:58.258692628,
2025-12-14 11:46:58.424200278,
2025-12-14 11:48:58.589707927,
2025-12-14 11:50:58.755215577,
2025-12-14 11:52:58.920723226,
2025-12-14 11:54:59.086230876,
2025-12-14 11:56:59.251738525,
2025-12-14 11:58:59.417246175,
2025-12-14 12:00:59.582753824,
2025-12-14 12:02:59.748261474,
2025-12-14 12:04:59.913769123,
2025-12-14 12:07:00.079276773,
2025-12-14 12:09:00.244784422,
2025-12-14 12:11:00.410292072,
2025-12-14 12:13:00.575799721,
2025-12-14 12:15:00.741307371,
2025-12-14 12:17:00.906815020,
2025-12-14 12:19:01.072322670,
2025-12-14 12:21:01.237830319,
2025-12-14 12:23:01.403337969,
2025-12-14 12:25:01.568845618,
2025-12-14 12:27:01.734353268,
2025-12-14 12:29:01.899860917,
2025-12-14 12:31:02.065368567,
2025-12-14 12:33:02.230876216,
2025-12-14 12:35:02.396383866,
2025-12-14 12:37:02.561891515,
2025-12-14 12:39:02.727399165,
2025-12-14 12:41:02.892906815,
2025-12-14 12:43:03.058414464,
2025-12-14 12:45:03.223922114,
2025-12-14 12:47:03.389429763,
2025-12-14 12:49:03.554937413,
2025-12-14 12:51:03.720445062,
2025-12-14 12:53:03.885952712,
2025-12-14 12:55:04.051460361,
2025-12-14 12:57:04.216968011,
2025-12-14 12:59:04.382475660,
2025-12-14 13:01:04.547983310,
2025-12-14 13:03:04.713490959,
2025-12-14 13:05:04.878998609,
2025-12-14 13:07:05.044506258,
2025-12-14 13:09:05.210013908,
2025-12-14 13:11:05.375521557,
2025-12-14 13:13:05.541029207,
2025-12-14 13:15:05.706536856,
2025-12-14 13:17:05.872044506,
2025-12-14 13:19:06.037552155,
2025-12-14 13:21:06.203059805,
2025-12-14 13:23:06.368567454,
2025-12-14 13:25:06.534075104,
2025-12-14 13:27:06.699582753,
2025-12-14 13:29:06.865090403,
2025-12-14 13:31:07.030598052,
2025-12-14 13:33:07.196105702,
2025-12-14 13:35:07.361613351,
2025-12-14 13:37:07.527121001,
2025-12-14 13:39:07.692628650,
2025-12-14 13:41:07.858136300,
2025-12-14 13:43:08.023643949,
2025-12-14 13:45:08.189151599,
2025-12-14 13:47:08.354659248,
2025-12-14 13:49:08.520166898,
2025-12-14 13:51:08.685674547,
2025-12-14 13:53:08.851182197,
2025-12-14 13:55:09.016689847,
2025-12-14 13:57:09.182197496,
2025-12-14 13:59:09.347705146,
2025-12-14 14:01:09.513212795,
2025-12-14 14:03:09.678720445,
2025-12-14 14:05:09.844228094,
2025-12-14 14:07:10.009735744,
2025-12-14 14:09:10.175243393,
2025-12-14 14:11:10.340751043,
2025-12-14 14:13:10.506258692,
2025-12-14 14:15:10.671766342,
2025-12-14 14:17:10.837273991,
2025-12-14 14:19:11.002781641,
2025-12-14 14:21:11.168289290,
2025-12-14 14:23:11.333796940,
2025-12-14 14:25:11.499304589,
2025-12-14 14:27:11.664812239,
2025-12-14 14:29:11.830319888,
2025-12-14 14:31:11.995827538,
2025-12-14 14:33:12.161335187,
2025-12-14 14:35:12.326842837,
2025-12-14 14:37:12.492350486,
2025-12-14 14:39:12.657858136,
2025-12-14 14:41:12.823365785,
2025-12-14 14:43:12.988873435,
2025-12-14 14:45:13.154381084,
2025-12-14 14:47:13.319888734,
2025-12-14 14:49:13.485396383,
2025-12-14 14:51:13.650904033,
2025-12-14 14:53:13.816411682,
2025-12-14 14:55:13.981919332,
2025-12-14 14:57:14.147426981,
2025-12-14 14:59:14.312934631,
2025-12-14 15:01:14.478442280,
2025-12-14 15:03:14.643949930,
2025-12-14 15:05:14.809457579,
2025-12-14 15:07:14.974965229,
2025-12-14 15:09:15.140472879,
2025-12-14 15:11:15.305980528,
2025-12-14 15:13:15.471488178,
2025-12-14 15:15:15.636995827,
2025-12-14 15:17:15.802503477,
2025-12-14 15:19:15.968011126,
2025-12-14 15:21:16.133518776,
2025-12-14 15:23:16.299026425,
2025-12-14 15:25:16.464534075,
2025-12-14 15:27:16.630041724,
2025-12-14 15:29:16.795549374,
2025-12-14 15:31:16.961057023,
2025-12-14 15:33:17.126564673,
2025-12-14 15:35:17.292072322,
2025-12-14 15:37:17.457579972,
2025-12-14 15:39:17.623087621,
2025-12-14 15:41:17.788595271,
2025-12-14 15:43:17.954102920,
2025-12-14 15:45:18.119610570,
2025-12-14 15:47:18.285118219,
2025-12-14 15:49:18.450625869,
2025-12-14 15:51:18.616133518,
2025-12-14 15:53:18.781641168,
2025-12-14 15:55:18.947148817,
2025-12-14 15:57:19.112656467,
2025-12-14 15:59:19.278164116,
2025-12-14 16:01:19.443671766,
2025-12-14 16:03:19.609179415,
2025-12-14 16:05:19.774687065,
2025-12-14 16:07:19.940194714,
2025-12-14 16:09:20.105702364,
2025-12-14 16:11:20.271210013,
2025-12-14 16:13:20.436717663,
2025-12-14 16:15:20.602225312,
2025-12-14 16:17:20.767732962,
2025-12-14 16:19:20.933240611,
2025-12-14 16:21:21.098748261,
2025-12-14 16:23:21.264255910,
2025-12-14 16:25:21.429763560,
2025-12-14 16:27:21.595271210,
2025-12-14 16:29:21.760778859,
2025-12-14 16:31:21.926286509,
2025-12-14 16:33:22.091794158,
2025-12-14 16:35:22.257301808,
2025-12-14 16:37:22.422809457,
2025-12-14 16:39:22.588317107,
2025-12-14 16:41:22.753824756,
2025-12-14 16:43:22.919332406,
2025-12-14 16:45:23.084840055,
2025-12-14 16:47:23.250347705,
2025-12-14 16:49:23.415855354,
2025-12-14 16:51:23.581363004,
2025-12-14 16:53:23.746870653,
2025-12-14 16:55:23.912378303,
2025-12-14 16:57:24.077885952,
2025-12-14 16:59:24.243393602,
2025-12-14 17:01:24.408901251,
2025-12-14 17:03:24.574408901,
2025-12-14 17:05:24.739916550,
2025-12-14 17:07:24.905424200,
2025-12-14 17:09:25.070931849,
2025-12-14 17:11:25.236439499,
2025-12-14 17:13:25.401947148,
2025-12-14 17:15:25.567454798,
2025-12-14 17:17:25.732962447,
2025-12-14 17:19:25.898470097,
2025-12-14 17:21:26.063977746,
2025-12-14 17:23:26.229485396,
2025-12-14 17:25:26.394993045,
2025-12-14 17:27:26.560500695,
2025-12-14 17:29:26.726008344,
2025-12-14 17:31:26.891515994,
2025-12-14 17:33:27.057023643,
2025-12-14 17:35:27.222531293,
2025-12-14 17:37:27.388038942,
2025-12-14 17:39:27.553546592,
2025-12-14 17:41:27.719054242,
2025-12-14 17:43:27.884561891,
2025-12-14 17:45:28.050069541,
2025-12-14 17:47:28.215577190,
2025-12-14 17:49:28.381084840,
2025-12-14 17:51:28.546592489,
2025-12-14 17:53:28.712100139,
2025-12-14 17:55:28.877607788,
2025-12-14 17:57:29.043115438,
2025-12-14 17:59:29.208623087,
2025-12-14 18:01:29.374130737,
2025-12-14 18:03:29.539638386,
2025-12-14 18:05:29.705146036,
2025-12-14 18:07:29.870653685,
2025-12-14 18:09:30.036161335,
2025-12-14 18:11:30.201668984,
2025-12-14 18:13:30.367176634,
2025-12-14 18:15:30.532684283,
2025-12-14 18:17:30.698191933,
2025-12-14 18:19:30.863699582,
2025-12-14 18:21:31.029207232,
2025-12-14 18:23:31.194714881,
2025-12-14 18:25:31.360222531,
2025-12-14 18:27:31.525730180,
2025-12-14 18:29:31.691237830,
2025-12-14 18:31:31.856745479,
2025-12-14 18:33:32.022253129,
2025-12-14 18:35:32.187760778,
2025-12-14 18:37:32.353268428,
2025-12-14 18:39:32.518776077,
2025-12-14 18:41:32.684283727,
2025-12-14 18:43:32.849791376,
2025-12-14 18:45:33.015299026,
2025-12-14 18:47:33.180806675,
2025-12-14 18:49:33.346314325,
2025-12-14 18:51:33.511821974,
2025-12-14 18:53:33.677329624,
2025-12-14 18:55:33.842837273,
2025-12-14 18:57:34.008344923,
2025-12-14 18:59:34.173852573,
2025-12-14 19:01:34.339360222,
2025-12-14 19:03:34.504867872,
2025-12-14 19:05:34.670375521,
2025-12-14 19:07:34.835883171,
2025-12-14 19:09:35.001390820,
2025-12-14 19:11:35.166898470,
2025-12-14 19:13:35.332406119,
2025-12-14 19:15:35.497913769,
2025-12-14 19:17:35.663421418,
2025-12-14 19:19:35.828929068,
2025-12-14 19:21:35.994436717,
2025-12-14 19:23:36.159944367,
2025-12-14 19:25:36.325452016,
2025-12-14 19:27:36.490959666,
2025-12-14 19:29:36.656467315,
2025-12-14 19:31:36.821974965,
2025-12-14 19:33:36.987482614,
2025-12-14 19:35:37.152990264,
2025-12-14 19:37:37.318497913,
2025-12-14 19:39:37.484005563,
2025-12-14 19:41:37.649513212,
2025-12-14 19:43:37.815020862,
2025-12-14 19:45:37.980528511,
2025-12-14 19:47:38.146036161,
2025-12-14 19:49:38.311543810,
2025-12-14 19:51:38.477051460,
2025-12-14 19:53:38.642559109,
2025-12-14 19:55:38.808066759,
2025-12-14 19:57:38.973574408,
2025-12-14 19:59:39.139082058,
2025-12-14 20:01:39.304589707,
2025-12-14 20:03:39.470097357,
2025-12-14 20:05:39.635605006,
2025-12-14 20:07:39.801112656,
2025-12-14 20:09:39.966620305,
2025-12-14 20:11:40.132127955,
2025-12-14 20:13:40.297635605,
2025-12-14 20:15:40.463143254,
2025-12-14 20:17:40.628650904,
2025-12-14 20:19:40.794158553,
2025-12-14 20:21:40.959666203,
2025-12-14 20:23:41.125173852,
2025-12-14 20:25:41.290681502,
2025-12-14 20:27:41.456189151,
2025-12-14 20:29:41.621696801,
2025-12-14 20:31:41.787204450,
2025-12-14 20:33:41.952712100,
2025-12-14 20:35:42.118219749,
2025-12-14 20:37:42.283727399,
2025-12-14 20:39:42.449235048,
2025-12-14 20:41:42.614742698,
2025-12-14 20:43:42.780250347,
2025-12-14 20:45:42.945757997,
2025-12-14 20:47:43.111265646,
2025-12-14 20:49:43.276773296,
2025-12-14 20:51:43.442280945,
2025-12-14 20:53:43.607788595,
2025-12-14 20:55:43.773296244,
2025-12-14 20:57:43.938803894,
2025-12-14 20:59:44.104311543,
2025-12-14 21:01:44.269819193,
2025-12-14 21:03:44.435326842,
2025-12-14 21:05:44.600834492,
2025-12-14 21:07:44.766342141,
2025-12-14 21:09:44.931849791,
2025-12-14 21:11:45.097357440,
2025-12-14 21:13:45.262865090,
2025-12-14 21:15:45.428372739,
2025-12-14 21:17:45.593880389,
2025-12-14 21:19:45.759388038,
2025-12-14 21:21:45.924895688,
2025-12-14 21:23:46.090403337,
2025-12-14 21:25:46.255910987,
2025-12-14 21:27:46.421418637,
2025-12-14 21:29:46.586926286,
2025-12-14 21:31:46.752433936,
2025-12-14 21:33:46.917941585,
2025-12-14 21:35:47.083449235,
2025-12-14 21:37:47.248956884,
2025-12-14 21:39:47.414464534,
2025-12-14 21:41:47.579972183,
2025-12-14 21:43:47.745479833,
2025-12-14 21:45:47.910987482,
2025-12-14 21:47:48.076495132,
2025-12-14 21:49:48.242002781,
2025-12-14 21:51:48.407510431,
2025-12-14 21:53:48.573018080,
2025-12-14 21:55:48.738525730,
2025-12-14 21:57:48.904033379,
2025-12-14 21:59:49.069541029,
2025-12-14 22:01:49.235048678,
2025-12-14 22:03:49.400556328,
2025-12-14 22:05:49.566063977,
2025-12-14 22:07:49.731571627,
2025-12-14 22:09:49.897079276,
2025-12-14 22:11:50.062586926,
2025-12-14 22:13:50.228094575,
2025-12-14 22:15:50.393602225,
2025-12-14 22:17:50.559109874,
2025-12-14 22:19:50.724617524,
2025-12-14 22:21:50.890125173,
2025-12-14 22:23:51.055632823,
2025-12-14 22:25:51.221140472,
2025-12-14 22:27:51.386648122,
2025-12-14 22:29:51.552155771,
2025-12-14 22:31:51.717663421,
2025-12-14 22:33:51.883171070,
2025-12-14 22:35:52.048678720,
2025-12-14 22:37:52.214186369,
2025-12-14 22:39:52.379694019,
2025-12-14 22:41:52.545201668,
2025-12-14 22:43:52.710709318,
2025-12-14 22:45:52.876216968,
2025-12-14 22:47:53.041724617,
2025-12-14 22:49:53.207232267,
2025-12-14 22:51:53.372739916,
2025-12-14 22:53:53.538247566,
2025-12-14 22:55:53.703755215,
2025-12-14 22:57:53.869262865,
2025-12-14 22:59:54.034770514,
2025-12-14 23:01:54.200278164,
2025-12-14 23:03:54.365785813,
2025-12-14 23:05:54.531293463,
2025-12-14 23:07:54.696801112,
2025-12-14 23:09:54.862308762,
2025-12-14 23:11:55.027816411,
2025-12-14 23:13:55.193324061,
2025-12-14 23:15:55.358831710,
2025-12-14 23:17:55.524339360,
2025-12-14 23:19:55.689847009,
2025-12-14 23:21:55.855354659,
2025-12-14 23:23:56.020862308,
2025-12-14 23:25:56.186369958,
2025-12-14 23:27:56.351877607,
2025-12-14 23:29:56.517385257,
2025-12-14 23:31:56.682892906,
2025-12-14 23:33:56.848400556,
2025-12-14 23:35:57.013908205,
2025-12-14 23:37:57.179415855,
2025-12-14 23:39:57.344923504,
2025-12-14 23:41:57.510431154,
2025-12-14 23:43:57.675938803,
2025-12-14 23:45:57.841446453,
2025-12-14 23:47:58.006954102,
2025-12-14 23:49:58.172461752,
2025-12-14 23:51:58.337969401,
2025-12-14 23:53:58.503477051,
2025-12-14 23:55:58.668984700,
2025-12-14 23:57:58.834492350,
2025-12-14 23:59:59.000000000,
